title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,synopsis
7261,The Regressed Mercenary Has a Plan,ACTION,"JJJSSS,Gold Haeng",WEDNESDAY,60,453633,0.0,20388779,1414710,ONGOING,"Cecil Perdium, the Mercenary King, was killed in battle before he could avenge his family. As he faces death, he learns that Duke Delphine, the man who caused the downfall of his family, didn't work alone. Suddenly waking up as his teenage self, Cecil must work to both overcome his poor reputation and build up his strength to save his family. With their soldiers and knights defecting due to the harsh conditions they must endure, he has his work cut out for him. Can Cecil become the mighty warrior he once was and avert his family's fate?
"
7255,Writers Legacy,ACTION,"Jeffon,Nina D, Oto-San",SATURDAY,55,112714,0.0,2601195,163555,HIATUS,"In a world ruled by Writers, a chosen few who draw incredible power from their books, we follow Ji-Sung, an underdog E-rank Writer. His life changes forever as he discovers he’s the secret heir of a legendary Writer and possesses extraordinary abilities. Now hunted for his new powers, Ji-Sung must unlock the truth about his legacy and face fearsome new enemies."
7236,The Regressor Only Protects Me,ACTION,"MIDO,Joo Jinhong,Choe Wonjoon",MONDAY,47,88899,0.0,1994233,202877,HIATUS,"“Let the Survival Game Begin!”Designated as a disruptive species in the universe’s ecology,
humanity must now participate in the ‘league’ under the watchful eye of the universal administrators. 
Jaehui Jin, sent back in time during the final stage of the game, arrives at one conclusion -
only Sion Kang has the power to lead humanity to victory."
7235,Valhalla Saga,ACTION,"J-Sun(REDICE STUDIO),Tripleline,Chwiryong",TUESDAY,59,172668,0.0,5929163,406852,ONGOING,"The strength of a Valhalla warrior comes from the Saga, a magical power born from the feats and achievements of their past life. 
Although Taeho was the world's greatest pro gamer and not a warrior, his character, the valiant Karstedt, was a legend in the world of Dark Age.
Taeho must now begin a new saga to end Ragnarok and prevent the world from being destroyed."
7208,Bad Born Blood,ACTION,"D-Park,J-Sun(REDICE STUDIO),Baeksu Noble",TUESDAY,61,217522,0.0,6396165,447821,ONGOING,"All this is for the Empire. Luca had never once questioned his dream of joining Accretia’s Imperial Guard. Not until he met Ilay, that is. The most unexpected of friends, Ilay’s personality and family background are nothing like Luca’s. However, it is through their differences that the two friends will begin to shape not only each other, but even the very planet on which they live."
7207,Ark of the Law,FANTASY,Gosaribaksa,TUESDAY,61,44068,0.0,638751,92301,ONGOING,"Eight children, each gifted with mysterious powers that could spell disaster for the world, grow up together on a remote island shrouded in a sinister and unsettling aura. What secrets are they hiding, and what future awaits them?

This series contains themes regarding child abuse and mental health that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
7206,The Academy’s Sashimi Sword Master,FANTASY,"GMAN,tangahuru",FRIDAY,52,203167,0.0,9325923,591659,HIATUS,"Chef Kim, Korea's legendary sashimi master, is transported into the world of Blessing M, a mobile game he once played. But instead of being a hero, he finds himself as Geomma Kang, a mere background extra. Forced into a new life, Geomma discovers a new power: the Blessing of the Blade God. Now, to survive in this game-like world, he must slice through challenges and enemies alike. Will his unmatched skills in the kitchen be enough to carve out a new destiny?"
7205,Day of Disaster,MYSTERY,"Twilight EXPRESS,Lee Seung Chan",FRIDAY,62,32207,0.0,545884,65265,ONGOING,"In 2009, a resident of a small mountain village is shot and killed, and this murder leads to a series of sinister events. Jeong-u Cho, a boy who was born and raised in the village, begins to feel a mysterious gaze on him, and finds himself caught up in an uncontrollable disaster."
7182,"Oversummoned, Overpowered, and Over It!",FANTASY,"Saitousa,Tsugutoku",THURSDAY,61,526143,0.0,22839213,1213324,ONGOING,"It was another boring school day, or so thought Inori Takafuji until Goddess summons him and his classmates to a different world. Just as Inori gets excited for a new life, he is banished and resummoned to other worlds over and over again, each time with new, additional powers! Will there be an actual challenge and suspense befitting our super-packed hero or will the adventure be a breeze?
"
7181,Hiding a Warehouse in the Apocalypse,ACTION,"Saint Nine,Jaedeok Wang,Goochae,YES WORKS",SUNDAY,61,142625,0.0,6321431,522484,ONGOING,"Imagine you are stuck inside a warehouse while the world is experiencing an apocalypse. That’s exactly what’s happening to Jeong-gyeom, except he suddenly awakens a very odd but powerful ability to store anything in a parallel dimension, giving him the tools to defeat the creatures wreaking havoc on the world. But as he ventures into the ravaged city of Seoul, he realizes there is more to this apocalypse than meets the eye as he encounters other survivors and mysterious monsters on his quest to find his family."
7180,Yeonwoo's Innocence,ROMANCE,Esol,SUNDAY,63,207319,0.0,5783939,534297,ONGOING,"Yeonwoo is easily mistaken for a female student due to his soft and delicate appearance. He develops a crush on Haesol Kang, the most popular student in school. However, due to his shy and timid personality, Yeonwoo has never spoken to Haesol even once despite being in the same class."
7179,Ultimate Tutorial Warrior,ACTION,"sanhocho,LICO,STUDIO INUS",SATURDAY,61,114920,0.0,3986325,293170,ONGOING,"Junsu is an ordinary college student who spends an extraordinary amount of time trying to beat a pay-to-win hero collector game called Arcane Seoul. All his hours of painstaking gameplay finally pays off when he lands Cheonma, one of the ultimate SS-ranked characters in the game, seconds before a truck runs him over.
Now, he finds himself as Jeonsa Kim, a basic tutorial-stage character who can learn any skill. Can he use his gaming knowledge to survive the godforsaken, magic-driven, and monster-ridden alternate world of Arcane Seoul?
'This series contains depictions of gun violence that may not be suitable for all readers. Viewer discretion is advised.'"
7178,My Aggravating Sovereign,ROMANCE,"Okuda Task,Gesui Douman,Kanata",SATURDAY,64,255736,0.0,11070887,689019,ONGOING,"Aria’s world is thrown into chaos when Crown Prince Julius, the brilliant but insufferable royal she’s sworn to protect as Captain of his Guard, announces her as his future bride. Stunned, Aria confronts him, and Julius offers a way out: if she can defeat him in any competition before the wedding in six months, he’ll cancel the engagement. But with Julius’ unmatched skills, winning won’t be easy. Can Aria outsmart the talented prince and reclaim her life?
"
7177,Return Your Soul,ROMANCE,Yaongyi,WEDNESDAY,59,263666,0.0,5712492,545564,HIATUS,"Ryeong is the only one in her exorcist family without powers—she can only see ghosts. One night, during the village festival, she encounters Yuseong, a young man possessed by a mysterious ghost. The ghost asks Ryeong to help uncover his lost memories and break the grudge that binds him to the living world. Desperate to escape her family's cruelty, Ryeong seizes the chance to enroll in Mujang-gak, the elite martial arts school run by Yuseong’s family. As a female student in a male-dominated world, she faces relentless challenges. Can she survive and uncover the truth to free them both?
"
7172,My Child Will Have a Different Father,FANTASY,"Team Chung-Yeon,TAPAHA,Paganjang",SATURDAY,66,574169,0.0,26400394,1809492,ONGOING,"“Fate, save my unborn child…!” These are the last words of Princess Hinael as she plummets to her death at the hands of Count Chetaire, her unfaithful husband. Little does Hinael know that destiny will grant her a second chance, as she awakens two years in the past, shortly before her marriage. With her knowledge of what’s to come, Hinael attempts to rewrite the stars for herself and her future child. And what better way to achieve her ambitions than to court her kingdom’s former enemy, the dark and stern Prince Lutz of the Empire of Triekas?"
7171,The Acting Empress Still Spends the First Night,ROMANCE,"salgujelly,Aira,cleobbakdora",TUESDAY,55,283745,0.0,10716041,717283,HIATUS,"Zelda von Trova never wanted the title of Acting Empress, but when she's forced to wed the Emperor of the Raphion Empire in place of the runaway princess, she has no choice. Yet after sharing the first night with him, her divorce plans begin to waver. As their attraction grows, Zelda’s heart is torn-- will she be able to walk away when the time comes, or will love unravel all her plans?"
7170,The Demon Faction’s Return,FANTASY,"Team the J,MISANG,Han Yurim",TUESDAY,65,98606,0.0,3368315,249358,ONGOING,"In an effort to escape the power struggle within the Heavenly Demon Sect, the protagonist Myeong-un retreats to a life of seclusion. However, simply avoiding ambition for the throne is not enough to avert tragedy. 

Myeong-un flees from the sect leader Myeong-gak, who seeks fratricide, before meeting his demise. At the moment of his death, as his consciousness fades, he hears a voice. 

""Do you regret it? Do you wish to fight again?""""

To his surprise, Myeong-un, believed to be dead, opens his eyes once more....
			"
7169,I Grabbed the Leash of the Blind Beast,ROMANCE,"The Greedy Gatsby,PPANG,Kayeh",MONDAY,66,349625,0.0,13892369,960570,ONGOING,"When an average twenty-something wakes up in the battered body of a nameless extra from a romance novel, all she wants is to go home. But first, she’ll have to see the story through as Rona, the maid of Grand Duke Ileon, the novel’s hero who was blinded by poison. She just has to make sure the heroine restores his sight with a special flower so they can have their happy ending -- easy enough, right? With a plot gone awry, Rona’s dangerous past, and the grand duke’s affections, can Rona stick to the story?
"
7168,Horde: Dark Contract Saga,ACTION,"Play,Nue",SATURDAY,24,34731,0.0,203301,16350,HIATUS,"Obi is just an average high schooler who needs money for a date with the girl he likes. But when he signs a contract for a part-time job with a shady boss, he isn't prepared for the fine print… bringing the souls of the damned under heel! With new powers and more to his past than he realizes, he will have to become stronger in order to save the girl… and the world!"
7167,Fatal Reset,ACTION,Godfrey_Narcisso,TUESDAY,40,45540,0.0,740719,56413,HIATUS,"Yohan Silang is on a mission of revenge to destroy the demon lords who massacred his village. In order to achieve his goals, he must rise through the ranks to become the most powerful Seeker in the land. The only thing that can stop him is death. Or can it? When dying is just another opportunity to grow stronger, Yohan will do whatever it takes to have his revenge."
7166,Socializing 101,ROMANCE,Relseiyy,SUNDAY,15,41443,0.0,638205,81998,COMPLETED,"Mihai has always been considered intimidating, and the more others avoided him the more socially awkward and anxious he became. Content with two friends, his grandmother, and his beloved cat Muffins, he never felt the need to change... until university started and the charming Adilene moves in next door. Will Mihai resist opening up his life to his polar opposite? Or will he realize that all change might not be so bad?

This series contains themes regarding anxiety and depression that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
7165,Raising Hell: A Demon's Guide to Parenting,COMEDY,"MANNA,KaiE, Mevos, ianzhou",THURSDAY,21,233952,0.0,3587194,281848,HIATUS,"What if the foretold hero of prophecy crosses paths with their demonic nemesis a tad too early?

As he attempts to alter destiny by raising a magical child of legend, the former ""Demon King"" incidentally fulfills his fated demise by this hero's hands... through parenthood."
7133,Little Hollow Café,SLICE_OF_LIFE,"Vivian Ha,Sam_le_fou",MONDAY,60,118827,0.0,3145715,530765,ONGOING,"When Mimi moves from the big city to quaint Little Hollow to take over her grandmother’s café, she expects a sleepy, quiet town… but nobody warned her about the fae lurking around every corner! While it’s every bit as cozy as her grandmother described it, it is also full of magic, secrets, and ridiculously cute people. Can Mimi uncover the magical secrets hidden within Little Hollow? And will she be able to pay rent at the end of the month?"
7132,The Laws of Cultivation,ACTION,"AETHON,KrazeKode,Kisai Entertainment,Laurel Pursuit,Sauerkrauss,Sauerkraut",MONDAY,60,163611,0.0,5337971,497798,ONGOING,"Lu Jie woke up in a world filled with scheming sects, arrogant young masters, and the mad chase for the immortal heavens. He wanted none of it. But his plan to escape the sect is interrupted by an old Alchemist's pills that heal him within moments—a magical cure. These medicines ignite the flame of curiosity to learn true magic in him, rekindling his love of discovery. Lu Jie sets out to study the immutable truths hidden within the world, and soon finds an all-new path of cultivation that could take him to the very top.

Art by Kisai Entertainment"
7124,The Count's Secret Maid,DRAMA,"TON,MIDNIGHT STUDIO,Baekjua",TUESDAY,3,245138,0.0,6208072,676626,ONGOING,"For Paula, not a single day passed by without a reminder of her ugliness. But it was her hideous face that spared her from being sold to a brothel or dying tragically like her sisters. So when Paula's father sells her off to work at an esteemed nobleman's mansion, she realizes that peasant girls are a disposable resource. However, she finds the young Count Belunita tucked away in an annex, shamefully hidden from the curious eyes of the public. And as Paula struggles to appeal to her tyrannical master's whims, she must also embrace her role as his secret maid."
7123,The Heir,ACTION,"Dongwoo Han,Dohee Lee",SUNDAY,63,164391,0.0,3726459,279521,ONGOING,"As a young boy, Taeha Jin’s life is turned upside down when an attack during a family yacht trip robs him of his parents and future as heir to the Cheon-gu Group–Korea’s leading conglomerate. Uncovering the dark truths behind the accident–one of vicious power struggles and family betrayals–he escapes to Italy, vowing revenge. Seventeen years later, Taeha is finally back in Korea. A man driven by vengeance, he can’t wait for the sweetest revenge as he makes those who robbed everything from him pay dearly. The stakes are high, and the battle with Cheon-gu begins!
"
7122,At Your Mercy,FANTASY,"Team Lightsalt,Team honeybread,Early Flower",MONDAY,33,329614,0.0,8476484,575484,HIATUS,"Getting transported into a novel once? Unusual. Twice? Welcome to Ji-an Han’s reality. Her second possession lands her in the body of a noble lady with an unfortunate reputation—the court fool. While still adjusting to this twist of fate, the enigmatic Crown Prince Iskan enters the scene with an unsettling proposition: ""Take me as yours,"" he says, ""I’ll become your most cherished possession.""  Between her reputation as a fool and a prince whose motives remain unclear, can Ji-an navigate this complicated new reality?"
7121,A Savage Proposal,ROMANCE,"Lee yuna,team IRUKA",MONDAY,63,834558,0.0,27813488,1443089,ONGOING,"When the ruthless Lord Tiwakan seizes the kingdom of Nauk, Princess Liene Arsac faces an impossible choice: marry her captor or watch her homeland crumble. But Lord Tiwakan isn’t just after power; he desires Liene, and his devotion stirs a mix of fear and undeniable attraction within her. With her former betrothed, Lafitte, still missing, Liene must decide whether to trust Tiwakan's promises or hold out hope for a rescue. As dangerous secrets come to light, Liene’s decision could change the fate of Nauk—and her own heart—forever."
7115,Dagger to the Heart,FANTASY,oori_,THURSDAY,11,370771,0.0,3106616,294430,HIATUS,"How hard is it to kill a princess? Rafael, a cocky assassin, takes on a job to kill Sazet, the princess of the empire, but soon finds that she is not the easy target he thought. When they are forced to team up, Rafael must decide if he will bury his dagger in her heart…. Or if his will be captured first."
7112,When Two Villains Meet,ROMANCE,"Lim Hayam,Sark,ssogariii",TUESDAY,67,287596,0.0,8204527,626881,ONGOING,"Atalante is the boss of a notorious organization that works in the empire’s shadow. One day, she receives a request from the emperor to assassinate a new target: the tyrant archduke Lionel Vianc.
Reluctantly leaving behind her simple life with her members, Atalante heads off to perform the assassination, but for some reason… the archduke doesn’t die.
After a mixup between a love potion and poison, Atalante finds herself in a frustrating predicament as the tyrant archduke not only refuses to die… but has also fallen in love with her!
"
7111,My Avatars’ Path to Greatness,FANTASY,"TestSample,LICO,HANSA",SUNDAY,66,152237,0.0,7610505,589660,ONGOING,"Seonghyeon Han is a victim of a violent crime that left him with impaired legs and a fear of the outside world. Now, he faces an even greater challenge: while he gained the power to create clones, he has just 24 hours before being sent to another dimension. As the countdown ticks down, Seonghyeon makes a desperate move -- he sends his clone through the interdimensional portal, and discovers his real body can remain safe at home. Thus begins the epic tale of Seonghyeon's... clones."
7110,My Blood-Curdling Campus Life,DRAMA,NIMNI,WEDNESDAY,4,98404,0.0,3090485,289858,COMPLETED,"A cute guy with an angelic face? Check. A cold and aloof outsider with a cat? Check. A class full of vampires? Check... Wait, what? All her life, Seonha Shin has lived in the shadow of her sister, Seonghye, who is one year older than her. Luckily, there is one thing Seonha does better than her sister -- donating blood! When Seonha gets special admission into a prestigious university as a blood donor, she finally starts to feel like the main character of her life. Little did she know she'd be surrounded by vampires!"
7109,Duchess in Ruins,ROMANCE,"Candlebambi,Saedle,Lemon Frog",MONDAY,44,622369,0.0,18924456,1690418,ONGOING,"Edele Lancaster is the perfect noble lady who has been groomed for the job. But when her husband whom she married reluctantly commits treason, she is branded a traitor and becomes a slave. Distraught, she tries to kill herself to preserve honor as a noble lady, but her new master, Count Laslo Krissus prevents her from doing so. Will Edele be able to find freedom and happiness in her new life as Count Krissus’ maid?"
7066,Code Demon,ACTION,"MelsPlace,Black BAM Studio",FRIDAY,45,37600,0.0,451785,34210,HIATUS,"Forced to take over his family’s technology company, struggling college student Kaito agrees to the terms of a seemingly harmless video game meant to be an online tutorial for IT, only to realize too late that he’s become a contestant in a battle royale where he’ll fight to win a passing grade…or die trying."
7065,The Death of Kindness,ACTION,Skeleton_House,WEDNESDAY,48,52101,0.0,870002,95143,ONGOING,"After the mysterious murder of his parents, Yoichi Sakagami struggled to live a normal life taking care of his young siblings. The only way he survived was by exploiting a mysterious ability he had to regenerate his organs. But when shadowy forces come after him, he'll find that there's more to his ability than he thought. Will he be able to control it to get his revenge and protect those he cares about? Or will the power he has control him instead?"
7064,My Daddy is a Villain!,COMEDY,mono_krm,"TUESDAY,SATURDAY",127,75769,0.0,4594742,597719,ONGOING,"The daily life of villainous and feared Lord Anathema and his daughter, Desdemona, as they temporarily reside in the realm of Earth."
7063,Love and Other Wicked Things,ROMANCE,"Thabfu,Philline Harms,Dominique Riley",SATURDAY,61,132808,0.0,3848619,626940,COMPLETED,"Rhia Greenbrook is a witch from a long line of earth witches in the sleepy town of Oakriver. Even though she can’t practice divination like the rest of her family, she’s always embraced the traditions of the secret magical world she’s grown up in.

That is, until Valerie – a cute, bold fire witch who excels in divination comes to town looking for answers about her mother’s disappearance.

With their fates now intertwined, a dark presence looms over Oakriver, and it’s up to Rhia to tap into the full potential of her magic to save the town she loves"
7062,Adopting a Zombie,DRAMA,_gwagj,FRIDAY,16,163257,0.0,3072010,161672,ONGOING,When a failed scientist falls in love with the zombie he's studying for a cure. 
7061,Worth the Candle,ACTION,"Alexander Wales,Betofu,Tristan Bellawala,WmW",WEDNESDAY,59,52922,0.0,1352739,167645,ONGOING,"Juniper was always the Dungeon Master, never the player. He was always a creator of worlds rather than the one who walked within them…until now.

Somehow, the tables have turned in the most dramatic way possible. Juniper finds himself in a world filled with the wildest fantasies a mind could come up with, and his fingerprints are all over it.

Throughout this world, echoes of his own ideas and plots leave him feeling like he’s always one step behind. He finds bits and pieces of ancient influence strewn about every town he goes through. One thing is clear, though: Juniper walks this magical new world in someone else’s shadow.

It might all add up to something vital...if only he can survive long enough to figure it out."
7060,Surprise You're Gay!,COMEDY,laundromat&lawnmower,SUNDAY,5,132407,0.0,4862314,673604,COMPLETED,"Some are born gay, some achieve gayness, and some have gayness thrust upon them.

Sebastian has failed his Intro to Computer Science class two times already and now only has one more chance to pass. What can he do but ask Bianca, a local college scammer, to take his place for the entire semester? Will she be able to fool a professor who has met Sebastian before? Not to mention, what will happen when a girl named Chandler starts to develop a crush on ‘Sebastian’ A.K.A. Bianca? Bianca’s life is soon to be filled with drama, but she has no time for that. No, Bianca only has one goal—Don’t get caught. (A retelling of Shakespeare’s classic play, Twelfth Night.)  "
7059,New Magical Me,FANTASY,"Prinnstar,Chuuney,Greenie_Olivelie",TUESDAY,41,97356,0.0,2319467,338914,ONGOING,"Erika is the city's strongest Magical Girl and leader of the dazzling Star Chroma group! But when she sacrifices herself to defeat the terrifying Spore Queen Miasma, it's up to her best friend Winnie to pick up the pieces. Or in this case, fall to pieces. 8 years later and Star Chroma is no more and Winnie is stuck in a dead end office job. But when the Spore Queen unexpectedly returns, Winnie will have to find a way to manage on her own. At least until an old friend reappears as well..."
7007,The Villainous Tyrant has Returned,FANTASY,"Studio wooridle,Jepure",THURSDAY,63,203689,0.0,5077256,485357,ONGOING,"Was there ever a greater tragedy than love turned to hate? Such is the tragic downfall of Emperor Ludwig of Berzantium, as he is betrayed and murdered in a fiery blaze by his empress. Olive Charleterre was once a bright young debutante, until her spirit was broken by the emperor’s cruelty. Yet when Ludwig opens his eyes, he finds he has been sent back in time to his childhood. Whether he uses this boon to reclaim his lost love and forge a new path away from his villainous future -- only time will tell.

"
7006,The Empress’s Two Wolves,ROMANCE,"LICO,Honey Bambi",SATURDAY,7,509607,0.0,19936893,1384001,COMPLETED,"In a world where destiny is branded on their skin, Sepia, the human empress of the beastkin empire, is threatened by a new rival: Titié, a white deer, with Demios the emperor’s name emblazoned on her chest. Amidst Titié’s malicious attempts, Sepia clings to her role as empress and the Star of Ishtar, determined to fulfill her destiny as the empire’s savior. Enter Roxan, a wolf beastkin and cousin to Demois, whose allure stirs Sepia’s feelings. In a web of love, loyalty, and deception, can Sepia reclaim her power and discover the truth of her heart?"
7005,Void Man,ACTION,KEON,SUNDAY,38,94449,0.0,1695301,116482,HIATUS,"Gods have descended upon the world, and Da-il's ready to drag them all to hell. After the lives of his loved ones were taken by the gods, Da-il offers his soul in exchange for the powers of the very killer of gods, the Void."
7004,Absolute Regression,FANTASY,"JP,PARK JIN HWAN,Y.H.JANG",SATURDAY,67,265410,0.0,10670821,894038,ONGOING,"The past has changed, but like a fiery comet, he still comes. Mugi Hwa, the one without equal, slashed through Murim's skies with his sword, toppling every lord who dared to face him–even Cheonma, Mugeuk Geom’s father.  But Mugeuk didn’t accept defeat. Instead, he turned to the forbidden: a time-bending ritual that hurled him into his own past. Now, retracing his steps, he races against the clock until Mugi emerges once again. But this time, it's not just about power, but mending old wounds and forging new bonds to unite his people and prepare for the bloodtide to come.
"
6998,You Just Made My Day,ROMANCE,yejo,THURSDAY,41,150985,0.0,4227764,313329,HIATUS,"The transfer student Yebom was jealous of Eunho, an honor student everyone liked. Many years later, Yebom’s life feels hopeless and bleak when one day, she finally learns about the reason behind Eunho’s death that occurred a long time ago. Yebom, filled with regret, returns to the time when she was 18 and faces him once again. 
What drove the seemingly perfect boy to death? Yebom is finally ready to hear Eunho’s story. 


This series contains themes regarding suicide and bullying that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
6997,Special Civil Servant,ACTION,"Kwon Sora,Seo Jaewon,ch",SUNDAY,49,278738,0.0,9615683,929046,HIATUS,"Socially-awkward Maru Han bombs his fifth attempt at getting a dream job in the civil service. But after a strange creature attacks him in the mountains, he finds himself recruited into the Special Civil Service for the Ministry of Environment. This secret organization is dedicated to fighting nachal, human-devouring demons who appear in clouds of yellow dust. As Maru struggles in his new job fighting nachal, he must find out why they're mysteriously drawn to him before the prophesied end of the world arrives.				"
6996,Juvenile Detention Center,ACTION,"Chungmin,Lee Soo hyon",WEDNESDAY,66,140085,0.0,4857038,280502,ONGOING,"Juyeong is in a juvenile detention center for the attempted murder of his father, Gang-ryong. He clings to hope, dreaming of a future in Seoul with his childhood friend, Dayeon. But everything shatters when Dayeon is tragically killed by a rogue truck, and the devastation deepens when Juyeong learns that his father was behind the wheel.
In a cruel twist, Gang-ryong regains consciousness and offers Juyeong an ultimatum: “If you want revenge, become the king of this detention center!” Now, Juyeong must navigate the treacherous world of prison politics, determined to rise to power and avenge his friend.
"
6995,Back to Chanbi,ROMANCE,jang sawhee,THURSDAY,68,201848,0.0,7447768,547154,ONGOING,"Gyeono Kang, a lucky high schooler, used to enjoy the mutual love he shared with the prettiest girl in his class, Chanbi Baek. She was always all about him until an accident wiped her memories of the past year, and just like that, she no longer had feelings for him. But what about Gyeono, whose heart still beats for her? Is it even possible to win her back? Did she really like him back to begin with?! Somebody help!"
6994,The Masters Have Subscribed,ACTION,"DN,kangho HA,KIM KI BAEK",THURSDAY,67,97288,0.0,4357953,350235,ONGOING,"“Cheong-un, parry the attack! Move faster or the obstacle course will kill you!”
The progenitors of the great Wudang sect and the mighty Shaolin encounter post-ascension issues when they find themselves reduced to servants in the godly realm. Their only hope and escape from their divine chores lie in the hands of less-than-average Cheong-un, who can hardly beat his peers in the sect.
Can the masters raise an average boy into a master of martial arts and finally relieve themselves of their menial chores?
"
6993,The Flower That Swallowed the Beast,FANTASY,"Mrang,Dalchun,baekmyo",SUNDAY,67,464223,0.0,22365161,1418683,ONGOING,"A bargain for her life, to escape a tragic future. When Iris Whittle is murdered by her sadistic husband, she is sent back in time to when she was 20 years old. As the unwanted daughter of a duke, Iris realizes she can leverage her status and foresight to secure a better life this time around. Thus, Iris makes a daring marriage proposal to the fearsome Count Keibrandt Green, the most eligible bachelor of Gavizar Empire, whose gruff and stern demeanor hides the fangs of a wolf."
6992,Who’s That Long-Haired Senior?,ROMANCE,bullgwanhu,WEDNESDAY,65,122550,0.0,3727167,392943,ONGOING,"Sol Song has a uniquely quirky taste in men: they absolutely must have long hair. Otherwise, she sees them as literal ""stone heads,"" devoid of facial features. So, when her first love—and the only long-haired guy on campus—shows up with a buzz cut, she's devastated. But as they start to reconnect and emotions deepen, Sol must discover whether she likes Okseok for who he truly is or just for his hair."
6991,To Die or To Fall In Love,ROMANCE,Honey B,MONDAY,64,130129,0.0,4325609,320952,ONGOING,"Isabella Woodville has always lived in her sister’s shadow, but her life takes a dark turn when she witnesses a murder at a masquerade ball. Targeted by a masked serial killer after receiving the notorious black invitation, she’s kidnapped and brought to a cursed estate. The twisted wager? Fall in love with him within 15 days, and she dies. Resist, and she survives. Caught in a deadly game of love and survival, Isabella must navigate the line between reality and the seductive fantasy she’s been thrown into."
6990,The New Hire’s Secret,ROMANCE,"Dasim,Gogigamza,blancD",SUNDAY,65,87178,0.0,3598002,189126,ONGOING,"With a handsome face and manners that would put a diplomat to shame, new hire Hyeonu Lee is a sight for sore eyes to Senior Manager Iyeon Shin when he walks through the doors of Hanshin Worldwide. Feeling like she’s won the lottery, Iyeon is looking forward to her company life alongside this polite and hard-working young man—

“Hey, Iyeon. Get this done by tomorrow.”

Hyeonu is no regular employee; he’s the son of the CEO. And as he begins to show his true nasty nature behind closed doors, Iyeon begins wondering what she did to deserve him."
6989,A Knight With a Time Limit,FANTASY,"GEUMUIHAENG,KDRM,Yunyeol Choi",SATURDAY,66,84507,0.0,3232211,272407,ONGOING,"Leaving behind his miserable life and untimely death,
Luis Cloyde is reborn into a new world filled with fantastical beasts and adventure.
The catch? He must continue killing other living beings to extend his own life.
But given a second chance at life, Luis Cloyde is willing to do just about anything to survive.
"
6988,Starting Over With the Dead You,ROMANCE,Hiwoo,WEDNESDAY,5,56049,0.0,1802059,113954,COMPLETED,"When Iru starts college, she unexpectedly meets Ha-im, a guy who looks just like Hayul—the one who used to torment her as a child. She feels uneasy around him yet finds herself drawn to his seemingly perfect nature. Is it really okay for her to open up her heart to him?				"
6987,3X3!,COMEDY,MNYujacha,TUESDAY,63,63953,0.0,1844610,257672,ONGOING,"Ménage à trois? More like menace à trois! As a bashful, introverted BL lover, all Minji Kim ever wanted for her final year of middle school was to be left alone to draw dinosaur-themed superhero smut -- Ahem, tasteful fanfiction. So exactly how she became part of the so-called Future Vision Club with school rebel Hae-in Shin and straight-laced student Jisu Han, she’ll never quite understand. The only thing that’s clear is that the year ahead promises to be unforgettable, to say the least! So, prepare for trouble and make it… triple?

"
6945,The Barbarian of Seoul Station,ACTION,"LICO,Jin Seol woo",MONDAY,38,93273,0.0,2669366,224809,HIATUS,"Cheoldu, a barbarian raised on Earth, lives a mundane life with his best friend Jintae. But when he sees an alien creature from his planet on the news, everything changes. Thrown into an apocalyptic challenge, Cheoldu and Jintae must adjust their lives in Nova, a savage world filled with goblins and ogres. Will the two conquer Nova’s perils and uncover the secrets that could change Earth’s fate? An epic tale of friendship, survival, and untamed adventure awaits."
6922,Cinderelle,ROMANCE,troyzworld,FRIDAY,48,228481,0.0,7144670,927436,HIATUS,"Giselle should support the royal engagement - she's the princess's best friend, after all! But it's hard to watch your love get married to someone else. What's a girl to do? Team up with the one other person in the kingdom not celebrating the marriage: a handsome rogue who wants the princess' fiance dead. When Giselle learns the engagement is not what it seems, she's willing to get her hands dirty. Can a noble lady and a street rat stop this courtship from sailing?"
6921,A Practical Guide to Evil,FANTASY,"David Verburg,Yeajin Shin,Yui,G. Galen Mayhew,WmW",TUESDAY,45,104141,0.0,2614620,297085,HIATUS,"The Empire stands triumphant.

For twenty years the Dread Empress has ruled over the lands that were once the Kingdom of Callow, but behind the scenes of this dawning golden age threats to the crown are rising. The nobles of the Wasteland weave their plots behind pleasant smiles while rebellion stirs beyond Peren Woods, for dreams of crowns were buried in shallow graves.

The greatest danger of all lies to the west, where the First Prince of Procer restored order at last: her people sundered, she ponders if a crusade might not be the way to secure her reign. Yet none of this matters, for in the heart of the conquered lands the most dangerous man alive sat across an orphan girl and offered her a knife.

Her name is Catherine Foundling, and she has a plan."
6920,Angel Wings,DRAMA,"Brandon Chen,Comipa",MONDAY,17,60854,0.0,517961,61871,HIATUS,"Angels ferry the good souls to Heaven. Devils ferry the bad souls to Hell. That is how the afterlife is written. Evangeline was born a Devil, but has always dreamed of becoming an Angel and helping souls live a beautiful afterlife. When she encounters Tatrasiel, an Angel curious of Hell, she proposes the impossible: switching lives to see how the other lives! But they'll soon discover Heaven and Hell isn't quite what either of them expected! "
